id,area,atclNo,atclNm,tradTpNm,flrInfo,prc,rentPrc,hanPrc,spc1,spc2,direction,atclFetrDesc,tagList,bildNm
4307,18377,2425157747,청담e-편한세상1차,매매,3/17,186000,0,"18억 6,000",101,81.84,서향,급매추천매물.올수리.올확장.입주협의.언북초,"['25년이내', '올수리', '역세권', '급매']",104동
4308,18379,2425110469,청담스위트(도시형),매매,2/9,21500,0,"2억 1,500",20,13.42,남향,"풀옵션,급매,갭투자가능","['10년이내', '역세권', '급매', '필로티']",1동
4309,18380,2426331625,청담e-편한세상2차(204동),전세,중/12,110000,0,11억,118,98.05,남향,"역세권, 우수한 학군 및 주거 환경. 올수리 확장. 로얄층.","['25년이내', '융자금없는', '올수리', '방세개']",204동
4310,18382,2426318082,골든아트빌(주상복합),전세,중/8,95000,0,"9억 5,000",173,153.33,남향,화사하게 밝은 집,"['25년이내', '융자금없는', '역세권', '대형평수']",1동
4311,18385,2426317524,청담우방,매매,중/18,220000,0,22억,149,118.53,남향,45. 실매물. 개방감 좋은 전망. 채광 가득 남향. 강남구청역 초역세권,"['25년이내', '역세권', '대형평수', '방네개이상']",101동
4312,18386,2426300814,청담e-편한세상1차,전세,고/17,110000,0,11억,122,98.47,남향,"역세권, 우수한 학군 및 주거 환경, 올수리, 로얄층, 입주 조정 가능.","['25년이내', '융자금없는', '올수리', '역세권']",103동
4313,18390,2426317276,청담e-편한세상2차(204동),전세,중/12,120000,0,12억,174,142.76,서향,주인 의뢰. 역세권. 우수한 학군 및 주거환경. 복층형 테라스.도배완료.,"['25년이내', '융자금없는', '테라스', '복층']",204동
4314,18393,2426204563,청담삼성3차,전세,중/18,95000,0,"9억 5,000",107,84.98,남향,"초역세권, 우수한 학군 및 주거 환경, 로얄층, 내부 깨끗, 입주 협의.","['25년이내', '융자금없는', '역세권', '방세개']",102동
4315,18394,2426295908,한신오페라하우스,전세,저/12,90000,0,9억,101,84.89,남향,역세권. 언북초 인근. 우수한 학군 및 주거 환경. 내부 수리됨.,"['25년이내', '융자금없는', '역세권', '방세개']",101동
4316,18395,2426311003,한신오페라하우스2차,매매,중/10,220000,0,22억,140,120.22,남향,"특올수리 ,올확장, 남향, 추천","['25년이내', '올수리', '역세권', '대형평수']",201동
4317,18416,2425300665,현대2차,매매,12/13,180000,0,18억,97,84.76,남향,실입주가능하고 이사날짜 협의가능합니다. ,"['25년이상', '방세개', '화장실한개', '고층']",201동
4318,18451,2425087293,청담e-편한세상1차,전세,14/17,108000,0,"10억 8,000",101,81.84,동향,시원한 조망 내부 특올수리 ,"['25년이내', '올수리', '역세권', '방세개']",102동
4319,18461,2424352016,현대2차,매매,고/13,182000,0,"18억 2,000",97,84.78,남향,뻥뷰  올리모델링   동급최강,"['25년이상', '방세개', '화장실한개']",202동
4320,18462,2426325655,청담e-편한세상4차,월세,고/15,10000,600,1억,160,136.41,남향,청담동 로얄타입 대형평수 구조 아주좋아요,"['15년이내', '융자금없는', '역세권', '대형평수']",401동
4321,18463,2426183230,청담e-편한세상4차,매매,고/11,215000,0,"21억 5,000",106,84.57,남동향,조용하고쾌적한 단지 귀한 매물 입니다,"['15년이내', '역세권', '방세개', '화장실두개']",402동
4322,18464,2426182692,청담삼성1차,매매,저/19,150000,0,15억,79,59.4,서향,주거 교육환경 우수 한 단지 입니다,"['25년이상', '역세권', '방세개', '화장실한개']",101동
4323,18465,2426171411,청담삼성3차,전세,중/18,95000,0,"9억 5,000",107,84.98,동향,"32p, 직접의뢰, 더블역세권 강남구청역 1분거리내외, 내부수리","['25년이내', '역세권', '방세개', '화장실두개']",102동
4324,18466,2426092734,현대2차,전세,중/13,75000,0,"7억 5,000",97,84.92,남향,"베란다 확장, 수리 되어있는 매물","['25년이상', '융자금없는', '확장형']",201동
4325,18502,2424856097,청담삼성1차,전세,3/19,90000,0,9억,112,84.3,남향,33 주인의뢰. 남향집. 월세가능. 역세권.,"['25년이상', '역세권', '방세개', '화장실두개']",101동
4326,18514,2424817677,청담e-편한세상2차(204동),매매,5/12,230000,0,23억,128,107.71,동향,조용하고   쾌적한 단지  올수리 집 입니다,"['25년이내', '올수리', '방네개이상', '화장실두개']",204동
4327,18516,2424827377,골든아트빌(주상복합),매매,5/8,210000,0,21억,173,153.33,남향,넓은 평형  저렴한 매물 입니다,"['25년이내', '역세권', '대형평수', '방네개이상']",1동
4328,18521,2424786927,현대2차,월세,5/13,30000,190,3억,97,84.92,남향,"역세권,남향입니다.","['25년이상', '방세개', '화장실한개']",201동
4329,18525,2426146283,청담삼성1차,전세,중/19,87500,0,"8억 7,500",108,84.57,동향,내부 컨디션 굿 로얄층 학군 우수 조용한 주거지역 입주협의,"['25년이상', '역세권', '방세개', '화장실두개']",101동
4330,18527,2425935363,청담e-편한세상1차,매매,중/17,205000,0,"20억 5,000",101,81.84,동향,앞이 확트인 로얄층 확장 올수리.,"['25년이내', '올수리', '역세권', '방세개']",102동
4331,18528,2426048278,청담e-편한세상1차,월세,중/17,80000,200,8억,140,113.57,동향,내부상태 관리잘되어 깔끔한 확장형 3룸 월세매물,"['25년이내', '융자금없는', '역세권', '대형평수']",102동
4332,18529,2425936970,청담e-편한세상2차(204동),월세,고/12,70000,180,7억,118,98.05,남향,앞이확트인 로얄층 확장 도배 입주청소 완료.,"['25년이내', '방세개', '화장실두개', '고층']",204동
4333,18530,2425929064,청담스위트(도시형),매매,고/9,23000,0,"2억 3,000",20,13.42,남향,입주가능  깨끗함,"['10년이내', '역세권', '소형평수', '방한개']",1동
4334,18531,2425887884,청담e-편한세상1차,매매,중/17,200000,0,20억,101,81.84,동향,탁트인 시야.특 올수리,"['25년이내', '올수리', '역세권', '방세개']",102동
4335,18532,2425941314,삼환,전세,고/16,120000,0,12억,148,114.97,남향,로얄층 남향 올수리.,"['25년이내', '융자금없는', '올수리', '역세권']",101동
4336,18534,2426133574,청담e-편한세상1차,전세,고/17,110000,0,11억,122,98.47,남향,내부수리 깨끗한 내부 입주일협의가능 언북초학군입니다,"['25년이내', '융자금없는', '역세권', '방세개']",103동
4337,18535,2425869304,청담e-편한세상1차,전세,저/17,105000,0,"10억 5,000",101,81.84,동향,올수리.확장.조용하고 쾌적한 단지,"['25년이내', '올수리', '역세권', '방세개']",102동
4338,18537,2425430310,청담우방,매매,중/18,220000,0,22억,149,118.53,남향,남향  올확장  수리 되어 깨끗  전망 좋음,"['25년이내', '역세권', '대형평수', '방네개이상']",101동
4339,18538,2425936344,청담e-편한세상2차,매매,저/15,230000,0,23억,137,112.5,남향,상태 매우 깨끗.,"['25년이내', '대형평수', '방네개이상', '화장실두개']",202동
4340,18582,2424520824,청담e-편한세상1차,매매,3/17,186000,0,"18억 6,000",101,81.84,서향,올수리.,"['25년이내', '올수리', '역세권', '방세개']",104동
4341,18588,2425956841,청담e-편한세상1차,전세,중/17,96000,0,"9억 6,000",101,81.84,남동향,내부확장 수리되어있는 전세매물,"['25년이내', '융자금없는', '역세권', '방세개']",103동
4342,18591,2422653551,삼환,전세,5/16,120000,0,12억,148,114.97,남향,리모델링후 첫 입주 ,"['25년이내', '역세권', '대형평수']",101동
4343,18593,2425881761,청담e-편한세상1차,전세,고/17,105000,0,"10억 5,000",101,81.84,남동향,"올수리, 확장, 입주 협의, 컨디션 최상급","['25년이내', '융자금없는', '올수리', '역세권']",102동
4344,18666,2425588402,삼환,월세,중/16,30000,150,3억,74,57.78,북서향,실사진 첨부 내부올수리 즉시입주,"['25년이내', '올수리', '역세권']",101동
4345,18667,2425592351,삼환,전세,중/16,70000,0,7억,74,57.78,서향,실사진 첨부 내부 특올수리 전세자금대출가능 수납공간다수,"['25년이내', '융자금없는', '올수리']",101동
4346,18670,2425692916,청담우방,매매,중/18,220000,0,22억,149,118.53,남향,"급매,남향,실매물,강남구청역더블역세권,채광좋음","['25년이내', '역세권', '급매', '대형평수']",101동
4347,18673,2425688289,청담스위트(도시형),매매,중/9,23000,0,"2억 3,000",19,12.44,남동향,"역세권,  오픈형 풀옵션 원룸, 내부 상태 깨끗, 입주 협의. 전세 가능","['10년이내', '역세권', '소형평수', '방한개']",1동
4348,18675,2425653660,한신오페라하우스2차,전세,중/10,140000,0,14억,140,120.22,남향,"소유주 직접의뢰, 남향, 내부상태 좋음, 언북초등학교 바로 앞","['25년이내', '역세권', '대형평수', '방네개이상']",201동
4349,18679,2423635272,청담e-편한세상2차,매매,중/15,210000,0,21억,124,102.26,동향,"37p,올확장, 탁 트인 뷰, 언북초등과 영동고등 인접함","['25년이내', '방세개', '화장실두개', '중층']",202동
4350,18680,2425636432,한신오페라하우스,전세,중/12,90000,0,9억,101,84.89,남향,채광우수 남향집 확장 내부깨끗 언북초 학군,"['25년이내', '융자금없는', '역세권', '방세개']",101동
4351,18681,2425633618,청담삼성3차,전세,저/18,70000,0,7억,86,59.99,동향,내부깨끗합니다. 빠른입주가능 언북초배정 강남구청역세권,"['25년이내', '융자금없는', '역세권', '방세개']",101동
4352,18682,2425346633,청담e-편한세상1차,전세,중/17,97000,0,"9억 7,000",101,81.84,남동향,청담역도보3분 언북초 블럭 단지입니다,"['25년이내', '역세권', '방세개', '화장실두개']",103동
4353,18685,2425631936,청담e-편한세상4차,월세,고/15,10000,600,1억,160,136.41,남서향,확장 내부깨끗 널은평수 언북초학군 보증금 낮은 월세매물입니다,"['15년이내', '융자금없는', '역세권', '대형평수']",401동
4354,18686,2425427284,청담삼성3차,전세,중/18,95000,0,"9억 5,000",107,84.98,동향,"거실 뷰 막힘없음,중간방확장 내부상태좋음,초역세권7호선 분당선","['25년이내', '역세권', '방세개', '화장실두개']",102동
4355,18687,2425635669,청담우방,전세,저/18,120000,0,12억,149,118.53,남향,올수리 확장 대형평수 내부깨끗 언북초학군입니다,"['25년이내', '융자금없는', '올수리', '역세권']",101동
4356,18689,2425492057,청담삼성3차,전세,중/18,100000,0,10억,107,84.98,동향,올수리O 화이트톤기운가득,"['25년이내', '융자금없는', '올수리', '역세권']",102동
4357,18690,2425618469,청담e-편한세상1차,월세,중/17,70000,240,7억,140,113.57,동향,확장형 보증금조절가능 내부깨끗합니다. 언북초학군,"['25년이내', '융자금없는', '역세권', '대형평수']",102동
4358,18692,2425468539,현대2차,월세,저/13,10000,300,1억,97,84.92,남향,귀한 월세  빠른입주가능,"['25년이상', '융자금없는', '방세개']",201동
4359,18694,2425619616,청담e-편한세상1차,전세,저/17,130000,0,13억,165,134.24,남향,확장 수리하여 내부깨끗 언북초학군 전세,"['25년이내', '융자금없는', '역세권', '대형평수']",101동
4360,18695,2425630841,청담e-편한세상2차,월세,저/12,15000,400,"1억 5,000",103,84.41,남향,내부 올확장 보증금조절가능  깨끗합니다.,"['25년이내', '융자금없는', '방세개', '화장실두개']",203동
4361,18696,2425438559,청담우방,월세,중/18,30000,280,3억,106,84.91,서향,"거실 뷰 막힘없음,내부상태 좋음,보중금 조정가,더블역세권.","['25년이내', '역세권', '방세개']",101동
4362,18697,2425634927,청담우방,월세,중/18,40000,240,4억,106,84.91,서향,내부수리 깨끗 보증금조절가능 언북초 더블역세권입니다.,"['25년이내', '융자금없는', '역세권', '방세개']",101동
4363,18698,2425600810,청담삼성1차,월세,고/19,30000,270,3억,108,84.57,동향,수리하여 내부깨끗 확장  입주일협의가능,"['25년이상', '융자금적은', '역세권', '방세개']",101동
4364,18699,2425399113,청담e-편한세상1차,전세,저/17,130000,0,13억,165,134.24,남향,50P빠른입주가능.내부상태깨끗.입주협의,"['25년이내', '역세권', '대형평수', '방네개이상']",101동
4365,18700,2425608182,삼환,전세,고/16,85000,0,"8억 5,000",110,84.88,남향,로얄층 내부컨디션 좋은 전세매물 입주협의 가능합니다,"['25년이내', '융자금없는', '역세권', '화장실두개']",101동
4366,18702,2422266581,청담클래스(도시형),월세,4/5,3000,280,"3,000",35,29.94,동향,신축급 컨디션최상 2룸 가전옵션 ,"['10년이내', '융자금없는', '소형평수']",1동
4367,18721,2423431498,청담삼성3차,매매,중/18,250000,0,25억,144,114.83,남향,"특올수리 확장 44P, 4룸 강남구청역초역세권, 소유주의뢰, 언북초3분 ","['25년이내', '올수리', '역세권', '대형평수']",102동
4368,18724,2423243544,삼환,월세,중/16,5000,200,"5,000",74,57.78,남향,소유주직접.올수리된집.귀한투룸.보증금조절가능,"['25년이내', '올수리', '역세권', '방한개']",101동
4369,18726,2423210710,현대(43-1),전세,저/7,125000,0,"12억 5,000",166,148.77,남향,필로티 1층세대  환해요 인테리어 좋아요 협의입주,"['25년이상', '융자금없는', '역세권']",1동
4370,18728,2423325567,청담스위트(도시형),전세,고/9,21000,0,"2억 1,000",21,13.63,북향,"복층, 빠른입주가능","['10년이내', '역세권', '복층', '소형평수']",1동
4371,18729,2425454609,삼환,전세,중/16,53000,0,"5억 3,000",74,57.78,남향,보증보험OK 내부깨끗 입주일협의가능해요,"['25년이내', '융자금없는', '역세권', '방한개']",101동
4372,18731,2425177096,청담e-편한세상2차,매매,중/12,240000,0,24억,132,107.18,남향,"주인의뢰, 올확장, 남향, 입주가능","['25년이내', '대형평수', '방네개이상', '화장실두개']",203동
4373,18733,2425452693,삼환,월세,중/16,5000,200,"5,000",74,57.78,남향,올수리 내부깨끗 보증금낮은 월세 입주협의가능해요,"['25년이내', '융자금없는', '올수리', '역세권']",101동
4374,18734,2425476945,청담e-편한세상4차,월세,중/15,10000,600,1억,160,136.41,남서향,,"['15년이내', '융자금없는', '역세권', '대형평수']",401동
4375,18735,2425242151,청담삼성3차,월세,중/18,50000,240,5억,107,84.98,동향,올수리O 화이트톤기운가득,"['25년이내', '융자금없는', '올수리', '역세권']",102동
4376,18736,2425548636,청담삼성3차,월세,중/18,80000,70,8억,107,84.98,남동향,32 보증금전세자금대출 가능합니다  보증금조절 가능함,"['25년이내', '융자금없는', '역세권', '방세개']",102동
4377,18737,2425496379,한신오페라하우스2차,전세,중/10,150000,0,15억,177,152.4,남향,제일큰평수 남향 채광 전망최고 내부올인테리어 컨디션최상 가성비아파,"['25년이내', '역세권', '대형평수', '방네개이상']",201동
4378,18738,2425258935,현대2차,매매,저/13,175000,0,"17억 5,000",97,84.92,남향,확장형.올수리.남향.언북초와 영동고 인근,"['25년이상', '올수리', '방세개', '화장실한개']",201동
4379,18739,2425241793,삼환,월세,중/16,5000,200,"5,000",74,57.78,남서향,로얄층 올수리.,"['25년이내', '올수리', '역세권', '방한개']",101동
4380,18740,2425105723,청담삼성3차,전세,저/18,120000,0,12억,144,114.83,남향,"확장안된 최근 올수리, 즉시 남향 소유주의뢰, 융무,  강남구청역초역세권","['25년이내', '올수리', '역세권']",102동
4381,18779,2424218019,청담아르지움(도시형),매매,4/8,49500,0,"4억 9,500",29,23.54,서향,도시형 생활주택,"['10년이내', '역세권', '화장실한개', '소형평수']",1동
4382,18800,2425299078,청담삼성3차,전세,저/18,70000,0,7억,86,59.99,동향,"내부깨끗, 빠른입주 가능, 강남구청역 초역세권","['25년이내', '융자금없는', '역세권', '방세개']",101동
4383,18801,2425289261,삼환,매매,저/16,169000,0,"16억 9,000",110,84.98,서향,내부 특올수리 로얄타입 귀한 매물 입주협의,"['25년이내', '올수리', '역세권', '방세개']",101동
4384,18802,2425240376,청담우방,전세,저/18,120000,0,12억,149,118.53,남향,룸4욕2 올수리 확장형 넓은평수 가성비좋은 귀한 전세물건입니다,"['25년이내', '올수리', '역세권', '대형평수']",101동
4385,18803,2425174561,현대2차,매매,고/13,174000,0,"17억 4,000",97,84.92,남향,실매물 급매 청담동 투자가치우수한 급매물,"['25년이상', '급매', '방세개', '화장실두개']",201동
4386,18804,2425279670,삼환,전세,중/16,118000,0,"11억 8,000",148,114.97,남향,내부 올수리 확장형 빠른입주 가능한 전세매물,"['25년이내', '융자금없는', '올수리', '역세권']",101동
4387,18807,2425053660,청담e-편한세상1차,월세,저/17,110000,200,11억,165,134.24,남향,50 주인의뢰. 내부깔끔. 평형대비 가성비 좋은 집. 입주협의.,"['25년이내', '역세권', '대형평수', '방네개이상']",101동
4388,18821,2423950911,청담삼성3차,월세,4/18,20000,330,2억,107,84.98,남동향,"즉시입주 가능, 내부상태A급, 강남구청역 초역세권","['25년이내', '융자금없는', '역세권', '방세개']",102동
4389,18850,2423880638,삼환,전세,5/16,120000,0,12억,148,114.97,남향,"올수리 첫입주 , 언북초인근 ,청담역세권 ,빠른입주가능","['25년이내', '올수리', '역세권', '대형평수']",101동
4390,18859,2423789570,청담e-편한세상4차,전세,2/15,165000,0,"16억 5,000",160,136.41,남서향,4룸 넓은 거실 확장세대 내부상태 우수,"['15년이내', '역세권', '대형평수', '방네개이상']",401동
4391,18861,2423151942,현대2차,매매,중/13,185000,0,"18억 5,000",97,84.78,남향,"직접실물건, 로얄동 로얄층, 앞 막힘없고 환하고 수리되어있어요","['25년이상', '방세개', '화장실한개', '중층']",202동
4392,18868,2425046996,청담e-편한세상4차,월세,저/15,140000,100,14억,160,136.41,서향,청담동 로얄타입 대형평수 보증금낮은 월세매물,"['15년이내', '융자금없는', '역세권', '대형평수']",401동
4393,18869,2424904581,삼환,매매,중/16,170000,0,17억,110,84.97,남향,33P급매.남향.확장.올수리.입주협의,"['25년이내', '올수리', '역세권', '급매']",101동
4394,18870,2424844067,청담스위트(도시형),매매,중/9,23000,0,"2억 3,000",21,14.03,동향,풀옵션의 내부상태 깨끗한 도시형 생활주택입니다,"['10년이내', '역세권', '소형평수', '방한개']",1동
4395,18871,2425070331,청담e-편한세상1차,전세,저/17,100000,0,10억,101,81.84,동향,30 저층이자만 채광좋습니다 내부상태 좋습니다,"['25년이내', '융자금없는', '역세권', '방세개']",102동
4396,18872,2424933456,한신오페라하우스,매매,저/12,260000,0,26억,160,134.91,남향,올수리급 입주정상 초역세권 학군지역,"['25년이내', '올수리', '역세권', '대형평수']",102동
4397,18873,2424910258,한신오페라하우스2차,전세,중/10,140000,0,14억,140,120.22,남향,"소유주의뢰, 남향, 언북초 바로앞, 융무, 입주협의, 주차공간넉넉합니다.","['25년이내', '역세권', '대형평수', '방네개이상']",201동
4398,18874,2424832039,청담e-편한세상1차,전세,저/17,140000,0,14억,165,134.24,남향,"7월입주가능, 전세자금대출가능, 입주조절가능 ","['25년이내', '역세권', '대형평수', '방네개이상']",101동
4399,18875,2424756301,한신오페라하우스2차,매매,중/10,220000,0,22억,140,120.22,남향,42P급매.특올수리.올확장.더블역세권.언북초.입주협의,"['25년이내', '올수리', '역세권', '급매']",201동
4400,18876,2424776808,청담e-편한세상2차,월세,저/12,15000,420,"1억 5,000",103,84.41,남향,내부컨디션 좋은 보증금 낮은 월세매물,"['25년이내', '융자금없는', '방세개', '화장실두개']",203동
4401,18877,2424541304,청담삼성3차,전세,중/18,122000,0,"12억 2,000",144,114.83,남향,집주인직접의뢰 남향 샷시까지 특올수리 내부상태매우좋습니다,"['25년이내', '융자금없는', '올수리', '역세권']",101동
4402,18878,2424539930,청담e-편한세상2차(204동),전세,고/12,115000,0,"11억 5,000",118,98.05,남향,고층  청소완료 내부상태깨끗합니다,"['25년이내', '방세개', '화장실두개', '고층']",204동
4403,18879,2424583785,청담e-편한세상1차,매매,중/17,200000,0,20억,101,81.84,서향,"확장, 채광좋은집","['25년이내', '역세권', '방세개', '화장실두개']",104동
4404,18880,2424874126,청담삼성3차,전세,중/18,170000,0,17억,163,129.16,남향,내부화이트톤 수리되어 컨디션 아주좋은 확장형 전세매물,"['25년이내', '융자금없는', '역세권', '대형평수']",102동
4405,18881,2424507864,청담스위트(도시형),매매,중/9,23500,0,"2억 3,500",20,13.42,남향,입주가능주인직 교통 위치 좋음 ,"['10년이내', '역세권', '소형평수', '방한개']",1동
4406,18882,2424515029,삼환,전세,고/16,85000,0,"8억 5,000",110,84.88,남향,앞이 확트인 로얄층 상테 매우 깨긋.,"['25년이내', '융자금없는', '역세권', '방세개']",101동
4407,18883,2424538666,청담e-편한세상2차(204동),월세,고/12,70000,180,7억,118,98.05,남향,고층 남향 도배청소완료 내부깨끗합니다,"['25년이내', '방세개', '화장실두개', '고층']",204동
4408,18885,2424516539,삼환,전세,중/16,120000,0,12억,148,114.97,남향,특 올수리 확장 남향 리모델링 첫입주.,"['25년이내', '올수리', '역세권', '대형평수']",101동
4409,18886,2424519311,삼환,매매,고/16,140000,0,14억,73,56.83,남서향,삼환아파트 소형평수 복층형 올수리 되 있어요.,"['25년이내', '올수리', '역세권', '복층']",101동
4410,18887,2424538767,청담e-편한세상1차,전세,저/17,130000,0,13억,165,134.24,남향,50 주인의뢰. 내부깔끔. 평형대비 가성비 좋은 전세. 입주협의 ,"['25년이내', '역세권', '대형평수', '방네개이상']",101동
4411,18888,2424523010,청담e-편한세상3차,매매,중/9,180000,0,18억,105,84.09,남향,완전올수리 확장 로얄층.,"['25년이내', '올수리', '역세권', '방세개']",301동
4412,18947,2423468483,청담스위트(도시형),월세,2/9,1000,90,"1,000",20,13.42,북향,청담역 강남구청역 원룸형 아파트,"['10년이내', '역세권', '필로티']",1동
4413,18952,2422769166,청담e-편한세상4차,매매,고/15,300000,0,30억,160,136.41,남서향,"49P, 로얄층,올확장,내부상태 탁트인뷰좋습니다","['15년이내', '역세권', '대형평수', '방네개이상']",401동
4414,18956,2423238051,하우스에딘브로우,매매,3/4,220000,0,22억,183,162.11,남향,55P남향.올리모델링.시스템에어컨.청담고급빌라.빠른입주가능,"['25년이내', '대형평수', '방네개이상', '화장실두개']",A동
4415,18960,2424693163,청담e-편한세상2차,전세,저/15,110000,0,11억,122,101.7,동향,확장 올수리 언북초학군 조용한 주거지역 내부깨끗,"['25년이내', '융자금없는', '올수리', '방세개']",202동
4416,18961,2424691196,현대2차,월세,저/13,20000,230,2억,97,84.92,남향,확장 특올수리 채광좋은 남향집 언북초배정,"['25년이상', '융자금적은', '올수리', '방세개']",201동
4417,18962,2424673941,삼환,월세,중/16,5000,200,"5,000",74,57.78,남향,보증금이 저렴해서 금방 나가는 아파트 호실입니다.,"['25년이내', '역세권', '방한개', '화장실한개']",101동
4418,18966,2424675380,청담삼성1차,전세,중/19,87500,0,"8억 7,500",108,84.57,동향,국민평수 최저가 보증금 호실,"['25년이상', '역세권', '방세개', '화장실두개']",101동
4419,18968,2424674378,삼환,월세,고/16,5000,480,"5,000",148,114.97,남향,"가장 넓은호실,. 최저가 보증금 전망 OK","['25년이내', '역세권', '대형평수', '방네개이상']",101동
4420,19008,2423207567,삼환,매매,4/16,230000,0,23억,148,114.97,남향,,"['25년이내', '역세권', '대형평수']",101동
4421,19029,2424395941,청담아르지움(도시형),매매,중/8,43000,0,"4억 3,000",28,22.57,남서향,초급매세대 청담역 구조 좋고 채광 정말 좋은 원룸원거실입니다,"['10년이내', '역세권', '급매', '소형평수']",1동
4422,19033,2424378813,청담e-편한세상2차,매매,저/13,210000,0,21억,124,102.26,남향,남향 상태 매우 깨끗해요.,"['25년이내', '방세개', '화장실두개', '세대당 1.5대이상']",201동
4423,19036,2423779159,청담삼성3차,전세,중/18,170000,0,17억,163,129.16,남향,49 주인직접 올확장 올수리 화이트톤 내부깔끔 입주협의가능 장기거주가능,"['25년이내', '올수리', '역세권', '대형평수']",102동
4424,19037,2422288799,청담e-편한세상1차,매매,중/17,200000,0,20억,101,81.84,남향,02 567 3001 내부깔끔 언북초 인근 입주협의,"['25년이내', '역세권', '방세개', '화장실두개']",102동
4425,19038,2422329595,현대2차,전세,중/13,75000,0,"7억 5,000",97,84.92,남향,"확장형,수리돼서 내부 깔끔.영동고와 언북초교인근","['25년이상', '융자금없는', '방세개']",201동
4426,19039,2423779336,청담삼성3차,월세,중/18,110000,240,11억,163,129.16,남향,49 주인직접 올확장 올수리 화이트톤 내부깔끔 입주협의가능 장기거주가능,"['25년이내', '올수리', '역세권', '대형평수']",102동
4427,19040,2424203593,청담e-편한세상1차,월세,중/17,80000,210,8억,140,113.57,동향,로얄층 올확장 도배완료 관리잘된집입니다,"['25년이내', '역세권', '대형평수', '방네개이상']",102동
4428,19042,2424069787,청담삼성3차,매매,저/18,230000,0,23억,144,114.83,남향,44P올확장.강남구청역 도보2분.언북초학군.입주협의,"['25년이내', '역세권', '대형평수', '방네개이상']",101동
4429,19043,2424157803,청담e-편한세상2차,매매,저/15,220000,0,22억,122,101.7,동향,"주인의뢰, 특올수리, 올마루, 입주가능","['25년이내', '올수리', '방세개', '화장실두개']",202동
4430,19060,2424200231,청담e-편한세상1차,전세,고/17,105000,0,"10억 5,000",101,81.84,남향,특올수리 청담공원조망 빠른입주가능합니다,"['25년이내', '올수리', '역세권', '방세개']",102동
4431,19063,2423736601,청담e-편한세상2차,전세,저/15,110000,0,11억,122,101.7,동향,"역세권. 올확장, 특올수리. 우수한 학군 및 주거 환경. 입주 협의.","['25년이내', '융자금없는', '올수리', '방세개']",202동
4432,19064,2423956375,한신오페라하우스,전세,저/12,123000,0,"12억 3,000",139,117.19,남향,"관리 잘되어 컨디션 관리 잘 되어있고 풍수학으,로  우수한세대","['25년이내', '융자금없는', '역세권']",101동
4433,19070,2424124145,현대2차,월세,저/13,20000,220,2억,97,84.92,남향,내부 올수리 확장되어 컨디션아주좋은 로얄타입,"['25년이상', '융자금없는', '올수리', '방세개']",201동
4434,19072,2424141718,청담e-편한세상3차,전세,저/9,110000,0,11억,106,84.97,남향,가성비좋은 귀한매물 리모델링 깔끔한집 전망 좋음,"['25년이내', '역세권', '방세개', '화장실두개']",301동
4435,19075,2424169340,삼환,월세,중/16,30000,150,3억,74,57.78,북서향,특올수리 내부컨디션 최상 전용 넓은 원룸원거실,"['25년이내', '올수리', '역세권']",101동
4436,19076,2424184480,삼환,월세,중/16,30000,150,3억,74,57.78,북서향,내부올수리 빠른입주가능 청담 초역세권 조용한 주거동네,"['25년이내', '올수리', '역세권', '방한개']",101동
4437,19125,2422542152,청담삼성1차,전세,9/19,87500,0,"8억 7,500",108,84.57,동향,로얄층 확장 올수리.,"['25년이상', '올수리', '역세권', '방세개']",101동
4438,19126,2423831755,청담삼성3차,월세,중/18,30000,160,3억,86,59.99,동향,내부 올수리 컨디션좋은 월세매물,"['25년이내', '융자금없는', '올수리', '역세권']",101동
4439,19128,2423883662,청담e-편한세상2차(204동),월세,중/12,70000,150,7억,118,98.05,남향,입주협의 내부컨디션 관리잘되어 깔끔한 로얄동 월세매물,"['25년이내', '융자금없는', '방세개', '화장실두개']",204동
4440,19129,2423899549,청담e-편한세상1차,전세,중/17,130000,0,13억,140,113.57,동향,확장형 보증금조절가능 내부깨끗합니다. 언북초학군,"['25년이내', '융자금없는', '역세권', '대형평수']",102동
4441,19130,2423897534,청담e-편한세상1차,전세,저/17,95000,0,"9억 5,000",101,81.84,남향,확장 수리 내부깨끗 채광좋은남향 언북초배정 전세매물입니다.,"['25년이내', '융자금없는', '역세권', '방세개']",103동
4442,19133,2423906497,청담e-편한세상2차(204동),월세,중/12,65000,200,"6억 5,000",118,98.05,남향,채광우수 남향 확장형 내부깔끔합니다. 빠른입주가능 언북초학군,"['25년이내', '융자금없는', '방세개', '화장실두개']",204동
4443,19134,2423922130,청담e-편한세상3차,매매,중/9,185000,0,"18억 5,000",105,84.09,남동향,막힘없어 전망좋고 올수리 된  집,"['25년이내', '올수리', '역세권']",301동
4444,19135,2423994067,현대2차,전세,중/13,75000,0,"7억 5,000",97,84.78,남향,확장 채광좋은 남향 내부깨끗 언북초배정,"['25년이상', '융자금없는', '방세개', '화장실한개']",202동
4445,19136,2423975536,청담삼성3차,월세,저/18,40000,120,4억,86,59.99,동향,내부양호 강남구청역 인근 언북초배정지역입니다.,"['25년이내', '융자금없는', '역세권', '방세개']",101동
4446,19137,2423978444,청담삼성3차,월세,저/18,30000,330,3억,107,84.98,동향,빠른입주가능 내부깨끗 언북초배정입니다.,"['25년이내', '융자금없는', '역세권', '방세개']",102동
