atclNo,atclNm,rletTpNm,tradTpNm,flrInfo,prc,rentPrc,hanPrc,spc1,spc2,direction,atclCfmYmd,lat,lng,atclFetrDesc,tagList,bildNm,town,road_address,address
2430401965,강남루덴스,오피스텔,매매,5/15,43500,0,"4억 3,500",63,27.64,동향,2024-06-21T00:00:00,37.49806,127.033064,"강남 신축 오피스텔,  더블 초 역세권, 급매","['4년이내', '역세권', '급매', '방한개']",1동,강남구역삼1동,,
2430461841,강남루덴스,오피스텔,월세,10/15,3000,160,"3,000",69,29.95,남향,2024-06-21T00:00:00,37.49806,127.033064,실사진 채광좋음 분리형 업무용 사업자만가능 자주식주차 강남역5분,"['4년이내', '역세권', '세대분리']",1동,강남구역삼1동,,
2430357168,강남루덴스,오피스텔,매매,13/15,43000,0,"4억 3,000",61,26.11,서향,2024-06-20T00:00:00,37.49806,127.033064,업무용O 우량임차인O 분리형O,"['4년이내', '역세권', '세대분리']",1동,강남구역삼1동,,
2430335463,강남루덴스,오피스텔,월세,3/15,1000,135,"1,000",65,28.44,서향,2024-06-20T00:00:00,37.49806,127.033064,업무용 보증금조정가능 강남루덴스 오픈형원룸,"['4년이내', '역세권', '필로티']",1동,강남구역삼1동,,
2430341679,강남루덴스,오피스텔,전세,5/15,31000,0,"3억 1,000",82,35.62,북향,2024-06-20T00:00:00,37.49806,127.033064,즉시입주 보증보험가입 대출가능 전입,"['4년이내', '역세권', '방한개', '화장실한개']",1동,강남구역삼1동,,
2430408748,강남루덴스,오피스텔,전세,14/15,53000,0,"5억 3,000",74,32.2,남향,2024-06-20T00:00:00,37.49806,127.033064,전용10p 분리형 원룸  l 로얄층 신축급 풀옵션,"['4년이내', '융자금없는', '역세권', '세대분리']",1동,강남구역삼1동,,
2430307459,강남루덴스,오피스텔,매매,5/15,48000,0,"4억 8,000",69,29.95,남향,2024-06-20T00:00:00,37.49806,127.033064,급매 월세임대중 분양가보다저렴 포괄양도양수,"['4년이내', '역세권', '급매', '방한개']",1동,강남구역삼1동,,
2430408740,강남루덴스,오피스텔,매매,14/15,65000,0,"6억 5,000",74,32.2,남향,2024-06-20T00:00:00,37.49806,127.033064,분리형 원룸 l 로얄층 신축급 풀옵션 l 더블역세권 l 주차가능,"['4년이내', '역세권', '세대분리', '화장실한개']",1동,강남구역삼1동,,
2429498474,강남루덴스,오피스텔,전세,14/15,45000,0,"4억 5,000",69,29.95,남향,2024-06-17T00:00:00,37.49806,127.033064,"전입신고 가능한 귀한 전세,강남역,역삼역,신분당선역 트리플 역세권","['4년이내', '융자금없는', '역세권']",1동,강남구역삼1동,,
2430172337,강남역이스턴,오피스텔,월세,7/15,1000,77,"1,000",33,19.91,동향,2024-06-20T00:00:00,37.498588,127.033369,역세권O 전입가능O 역삼역 도보3분 깔끔하고 저렴한 월세,"['10년이내', '역세권', '화장실한개', '소형평수']",1동,강남구역삼1동,,
2430047185,강남루덴스,오피스텔,전세,11/15,45000,0,"4억 5,000",69,29.95,남향,2024-06-19T00:00:00,37.49806,127.033064,"급전세 보증보험전입ok, 신축 컨디션 고층 전망 채광 최상","['4년이내', '역세권', '화장실한개']",1동,강남구역삼1동,,
2430036244,스톤엘리시온역삼,오피스텔,월세,6/11,2000,200,"2,000",88,37.44,남향,2024-06-19T00:00:00,37.495319,127.03916,"최고급시설 최저가월세, 2룸 복층 활용 채광 뷰 매우 우수한 집","['4년이내', '복층', '화장실한개']",1동,강남구역삼1동,,
2429498290,강남루덴스,오피스텔,전세,7/15,45000,0,"4억 5,000",69,29.95,남향,2024-06-17T00:00:00,37.49806,127.033064,"전입신고 가능한 귀한 전세,강남역,역삼역,신분당선역 트리플 역세권","['4년이내', '융자금없는', '역세권']",1동,강남구역삼1동,,
2430126833,역삼푸르지오시티,오피스텔,매매,14/15,25000,0,"2억 5,000",49,23.9,북향,2024-06-19T00:00:00,37.498162,127.033644,강남 역삼역 사이 수익률 과 투자가치 좋은 갭투자 매물입니다.,"['10년이내', '역세권', '소형평수', '방한개']",1동,강남구역삼1동,,
2430126257,강남루덴스,오피스텔,월세,3/15,1000,135,"1,000",63,27.64,동향,2024-06-19T00:00:00,37.49806,127.033064,전입가능 신축급컨디션 자주식주차 빠른입주가능한 월세매물,"['4년이내', '역세권', '필로티', '방한개']",1동,강남구역삼1동,,
2429937284,강남루덴스,오피스텔,월세,5/15,30000,10,3억,82,35.62,북향,2024-06-18T00:00:00,37.49806,127.033064,전입가능O원룸형O자주식주차O,"['4년이내', '역세권', '화장실한개']",1동,강남구역삼1동,,
2429908273,강남루덴스,오피스텔,월세,14/15,2000,150,"2,000",63,27.64,동향,2024-06-18T00:00:00,37.49806,127.033064,신축 분리형 내부깔끔 주차편리 빠른입주가능해요,"['4년이내', '역세권', '세대분리', '방한개']",1동,강남구역삼1동,,
2429904917,강남루덴스,오피스텔,전세,5/15,31000,0,"3억 1,000",82,35.62,북향,2024-06-18T00:00:00,37.49806,127.033064,전입가능O원룸형O자주식주차O,"['4년이내', '역세권', '화장실한개']",1동,강남구역삼1동,,
2429940724,신일유토빌,오피스텔,매매,6/11,20000,0,2억,60,32.99,남향,2024-06-18T00:00:00,37.498945,127.033543,실입주 역삼역 강남역 더블역세권 넓은 사이즈에 매력적인 가격,"['25년이내', '역세권', '소형평수', '방한개']",101동,강남구역삼1동,,
2429644441,강남루덴스,오피스텔,월세,4/15,2000,155,"2,000",69,29.95,남향,2024-06-17T00:00:00,37.49806,127.033064,남향 슬라이딩도어분리형 업무용 부가세별도 세금계산서발행,"['4년이내', '역세권', '세대분리']",1동,강남구역삼1동,,
2429291788,강남루덴스,오피스텔,매매,6/15,47000,0,"4억 7,000",63,27.64,동향,2024-06-14T00:00:00,37.49806,127.033064,실입주가능O즉시입주O분리형,"['4년이내', '역세권', '세대분리']",1동,강남구역삼1동,,
2429332302,역삼푸르지오시티,오피스텔,매매,11/15,25000,0,"2억 5,000",49,23.9,북향,2024-06-14T00:00:00,37.498162,127.033644,"임차수요많은 갭투자 매물, 강남역 역삼역 둘다 이용 가능한 오피스텔","['10년이내', '역세권', '소형평수', '방한개']",1동,강남구역삼1동,,
2429322960,강남루덴스,오피스텔,매매,14/15,53000,0,"5억 3,000",63,27.64,남동향,2024-06-14T00:00:00,37.49806,127.033064,더블역세권 신축급 오피스텔 매매 풀옵션 남동향,"['4년이내', '역세권', '화장실한개', '방한개']",1동,강남구역삼1동,,
2429304417,역삼푸르지오시티,오피스텔,매매,11/15,37000,0,"3억 7,000",65,31.57,남향,2024-06-14T00:00:00,37.498162,127.033644,"역삼역 역세권 분리형원룸,남향","['10년이내', '역세권', '세대분리']",1동,강남구역삼1동,,
2430078855,역삼푸르지오시티,오피스텔,매매,7/15,37000,0,"3억 7,000",66,31.94,북향,2024-06-19T00:00:00,37.498162,127.033644,역삼역 신축급 분리형 수익형 갭투자가능 전망 나옴,"['10년이내', '역세권', '세대분리']",1동,강남구역삼1동,,
2428877045,스톤엘리시온역삼,오피스텔,매매,6/11,60000,0,6억,88,37.44,남향,2024-06-12T00:00:00,37.495319,127.03916,"급매, 하이엔드 오피스텔 큰 2룸 복층 활용 채광 뷰 매우 우수한 집","['4년이내', '복층', '급매']",1동,강남구역삼1동,,
2428877702,역삼푸르지오시티,오피스텔,매매,7/15,38000,0,"3억 8,000",65,31.57,북향,2024-06-12T00:00:00,37.498162,127.033644,"실입주가능 ,분리형","['10년이내', '역세권', '세대분리']",1동,강남구역삼1동,,
2428998429,강남역두산위브센티움,오피스텔,매매,2/13,19500,0,"1억 9,500",56,28.7,서향,2024-06-13T00:00:00,37.498652,127.033004,급매 강남역 역삼역 풀옵션 컨디션 좋은 원룸 오피스텔,"['25년이내', '역세권', '급매', '필로티']",1동,강남구역삼1동,,
2428664527,강남루덴스,오피스텔,월세,9/15,2000,160,"2,000",82,35.62,북향,2024-06-11T00:00:00,37.49806,127.033064,업무용O 원룸형O 수납최고O ,"['4년이내', '융자금없는', '역세권']",1동,강남구역삼1동,,
2430483045,메이플라워멤버스빌,오피스텔,월세,9/12,500,70,500,40,20.1,북향,2024-06-21T00:00:00,37.49873,127.034756,역삼역 3번출구 초역세권가성비 최강 원룸 오피스텔,"['25년이내', '융자금없는', '역세권', '화장실한개']",1동,강남구역삼1동,,
2430400408,신일유토빌,오피스텔,월세,6/11,1000,80,"1,000",60,32.99,남향,2024-06-21T00:00:00,37.498945,127.033543,역삼역 저렴한 가성비 굿 깔끔한 오피스텔 주차,"['25년이내', '융자금없는', '역세권']",101동,강남구역삼1동,,
2428606617,강남루덴스,오피스텔,전세,15/15,39000,0,"3억 9,000",63,27.64,동향,2024-06-11T00:00:00,37.49806,127.033064,강남역 도보5분 신축급 오피스텔 전입 대출가능,"['4년이내', '역세권', '화장실한개']",1동,강남구역삼1동,,
2428443671,강남루덴스,오피스텔,월세,7/15,2000,260,"2,000",98,42.99,남동향,2024-06-10T00:00:00,37.49806,127.033064,업무용O원룸원거실O양창O즉시입주,"['4년이내', '융자금없는', '역세권']",1동,강남구역삼1동,,
2428424165,강남루덴스,오피스텔,월세,10/15,2000,150,"2,000",82,35.62,북향,2024-06-10T00:00:00,37.49806,127.033064,업무용O 원룸형O 수납최고O ,"['4년이내', '융자금없는', '역세권']",1동,강남구역삼1동,,
2430181296,성우스타우스,오피스텔,월세,3/15,1000,83,"1,000",56,32.03,서향,2024-06-20T00:00:00,37.492479,127.031817,넓어서 인기 많은 오피스텔 입니다.,"['25년이내', '화장실한개', '소형평수', '방한개']",1동,강남구역삼1동,,
2430298742,신일유토빌,오피스텔,월세,4/11,1000,80,"1,000",60,32.99,북향,2024-06-20T00:00:00,37.498945,127.033543,신일유토빌 업무용 월세,"['25년이내', '역세권', '화장실한개']",101동,강남구역삼1동,,
2430307353,강남루덴스,오피스텔,월세,5/15,180,180,180,69,29.96,남향,2024-06-20T00:00:00,37.49806,127.033064,신축급 오피스텔  역삼역 강남역 더블 역세권 입지,"['4년이내', '융자금없는', '역세권']",1동,강남구역삼1동,,
2430132906,신일유토빌,오피스텔,전세,4/11,42800,0,"4억 2,800",111,61.06,서향,2024-06-19T00:00:00,37.498945,127.033543,특올수리 내부 컨디션 최상 전입 대출 가능,"['25년이내', '융자금없는', '올수리']",101동,강남구역삼1동,,
2430127992,역삼푸르지오시티,오피스텔,전세,11/15,32500,0,"3억 2,500",66,31.94,북서향,2024-06-19T00:00:00,37.498162,127.033644,전입 대출 보증보험 모두 가능 고층 자주식주차,"['10년이내', '융자금없는', '역세권']",1동,강남구역삼1동,,
2430126282,강남역두산위브센티움,오피스텔,매매,13/13,23000,0,"2억 3,000",56,28.7,동향,2024-06-19T00:00:00,37.498652,127.033004,선호도가 가장 높은 층의 깔끔한 물건,"['25년이내', '역세권', '화장실한개', '소형평수']",1동,강남구역삼1동,,
2430092207,역삼푸르지오시티,오피스텔,매매,3/15,24500,0,"2억 4,500",49,23.9,북향,2024-06-19T00:00:00,37.498162,127.033644,역삼역세권 오피스텔 선호단지 갭투자 가능,"['10년이내', '역세권', '화장실한개']",1동,강남구역삼1동,,
2428136528,역삼푸르지오시티,오피스텔,매매,8/15,25000,0,"2억 5,000",49,23.9,북향,2024-06-08T00:00:00,37.498162,127.033644,즉시 입주 가능한 매물,"['10년이내', '역세권', '화장실한개', '소형평수']",1동,강남구역삼1동,,
2429964457,강남역두산위브센티움,오피스텔,월세,7/13,1000,85,"1,000",56,28.7,서향,2024-06-18T00:00:00,37.498652,127.033004,더블역세권 전용면적 넓은  오피스텔,"['25년이내', '융자금없는', '역세권']",1동,강남구역삼1동,,
2429971058,강남역두산위브센티움,오피스텔,전세,7/13,20000,0,2억,56,28.7,서향,2024-06-18T00:00:00,37.498652,127.033004,더블역세권 전용면적 넓은  오피스텔  반전세도 가능,"['25년이내', '융자금없는', '역세권']",1동,강남구역삼1동,,
2429821135,역삼푸르지오시티,오피스텔,매매,7/15,26500,0,"2억 6,500",49,23.9,남향,2024-06-18T00:00:00,37.498162,127.033644,강남역 인근 요지의 원룸 전망뷰 좋은 남향 오피스텔,"['10년이내', '역세권', '화장실한개']",1동,강남구역삼1동,,
2429988250,메이플라워멤버스빌,오피스텔,전세,7/12,14000,0,"1억 4,000",40,20.1,남동향,2024-06-19T00:00:00,37.49873,127.034756,강남역 초 역세권 실물 더 넓은 컨디션 좋은 오피스텔,"['25년이내', '역세권', '화장실한개']",1동,강남구역삼1동,,
2429968715,메이플라워멤버스빌,오피스텔,월세,3/12,1000,70,"1,000",45,22.79,동향,2024-06-18T00:00:00,37.49873,127.034756, 역삼역 도보 5분 저렴한 오피스텔,"['25년이내', '역세권', '소형평수']",1동,강남구역삼1동,,
2427990176,역삼푸르지오시티,오피스텔,매매,12/15,44000,0,"4억 4,000",65,31.57,남향,2024-06-07T00:00:00,37.498162,127.033644,"남향,고층 ,전세 낀 갭투자","['10년이내', '역세권', '화장실한개']",1동,강남구역삼1동,,
2427909406,성우스타우스,오피스텔,매매,11/15,26000,0,"2억 6,000",56,32.03,서향,2024-06-07T00:00:00,37.492479,127.031817,오피스밀집지역.전세안고 적은돈으로 갭투자.안정적임대수익,"['25년이내', '소형평수', '방한개', '화장실한개']",1동,강남구역삼1동,,
2427943277,역삼푸르지오시티,오피스텔,매매,14/15,28000,0,"2억 8,000",49,23.9,남향,2024-06-07T00:00:00,37.498162,127.033644,"남향,고층 ,갭투자","['10년이내', '역세권', '화장실한개']",1동,강남구역삼1동,,
2429962176,역삼LG에클라트,오피스텔,월세,11/12,1000,100,"1,000",64,33.45,남향,2024-06-18T00:00:00,37.49838,127.03483,가격굿 넓은평수 강남 인기 오피스텔,"['25년이내', '역세권', '화장실한개']",1동,강남구역삼1동,,
2429949099,메이플라워멤버스빌,오피스텔,월세,3/12,1000,70,"1,000",45,22.79,동향,2024-06-18T00:00:00,37.49873,127.034756,급월세 매물,"['25년이내', '융자금없는', '역세권', '화장실한개']",1동,강남구역삼1동,,
2429746856,강남역두산위브센티움,오피스텔,전세,2/13,20500,0,2억 500,56,28.7,동향,2024-06-17T00:00:00,37.498652,127.033004,강남역 두산위브 급전세,"['25년이내', '융자금없는', '역세권']",1동,강남구역삼1동,,
2429553862,삼환아르누보,오피스텔,월세,4/10,1000,85,"1,000",47,24.48,서향,2024-06-17T00:00:00,37.495952,127.039926,사이즈 좋은 복층 저렴한 월세 자주식 주차 편리,"['25년이내', '융자금없는', '복층', '소형평수']",1동,강남구역삼1동,,
2429756787,역삼푸르지오시티,오피스텔,전세,5/15,32500,0,"3억 2,500",65,31.57,북향,2024-06-17T00:00:00,37.498162,127.033644,강남역 전망 분리형 저렴한 전세 전입대출 보증보험 가능0,"['10년이내', '융자금없는', '역세권', '세대분리']",1동,강남구역삼1동,,
2429758580,삼환아르누보,오피스텔,전세,2/10,15000,0,"1억 5,000",50,26.38,북동향,2024-06-17T00:00:00,37.495952,127.039926,"삼환아르누보 역삼역 도보 6분, 복층형,  오피스텔 전세","['25년이내', '융자금없는', '복층']",1동,강남구역삼1동,,
2429616335,강남루덴스,오피스텔,월세,7/15,2000,150,"2,000",63,27.64,남동향,2024-06-17T00:00:00,37.49806,127.033064,분리형 강남역 역세권 신축급 오피스텔,"['4년이내', '역세권', '세대분리']",1동,강남구역삼1동,,
2429748188,강남역두산위브센티움,오피스텔,월세,2/13,18800,15,"1억 8,800",56,28.7,동향,2024-06-17T00:00:00,37.498652,127.033004,빠른입주가능 대리석화이트톤 바닥 풀옵션역삼역 3분 거리   주차 편리,"['25년이내', '융자금없는', '역세권', '필로티']",1동,강남구역삼1동,,
2429640023,성우스타우스,오피스텔,월세,5/15,120,120,120,59,33.59,서향,2024-06-17T00:00:00,37.492479,127.031817,,"['25년이내', '융자금없는', '소형평수']",1동,강남구역삼1동,,
2429640795,강남역두산위브센티움,오피스텔,월세,4/13,120,120,120,56,28.7,동향,2024-06-17T00:00:00,37.498652,127.033004," 단기임대풀옵션 역삼역 초역세권 , 가성비 ","['25년이내', '융자금없는', '역세권']",1동,강남구역삼1동,,
2429622282,스톤엘리시온역삼,오피스텔,매매,4/11,38400,0,"3억 8,400",56,23.68,동향,2024-06-17T00:00:00,37.495319,127.03916,신축급 오피스텔 1룸 복층형구조 매물,"['4년이내', '복층', '소형평수', '방한개']",1동,강남구역삼1동,,
2429578317,스톤엘리시온역삼,오피스텔,월세,3/11,3000,193,"3,000",78,32.97,동향,2024-06-17T00:00:00,37.495319,127.03916, 신축 오피스텔 전용 잘나오는 가성비 오피스텔,"['4년이내', '융자금없는', '화장실한개']",1동,강남구역삼1동,,
2429535868,강남루덴스,오피스텔,매매,9/15,53000,0,"5억 3,000",63,27.64,남향,2024-06-17T00:00:00,37.49806,127.033064,강남역역삼역 더블 역세권 럭셔리 신축급 오피스텔 매매,"['4년이내', '역세권', '화장실한개']",1동,강남구역삼1동,,
2429531931,강남루덴스,오피스텔,매매,11/15,54000,0,"5억 4,000",69,29.96,북향,2024-06-17T00:00:00,37.49806,127.033064,강남역 역삼역 더블역세권 럭셔리 신축급 오피스텔 특급 매매,"['4년이내', '역세권', '급매']",1동,강남구역삼1동,,
2428993545,역삼푸르지오시티,오피스텔,매매,4/15,25000,0,"2억 5,000",49,23.9,서향,2024-06-13T00:00:00,37.498162,127.033644,"15,주인확인.전세안고.적은투자금","['10년이내', '역세권', '소형평수', '방한개']",1동,강남구역삼1동,,
2429456370,삼환아르누보,오피스텔,전세,2/10,15000,0,"1억 5,000",50,26.38,북동향,2024-06-15T00:00:00,37.495952,127.039926,저렴한 풀옵션 복층 오피스텔,"['25년이내', '융자금없는', '복층']",1동,강남구역삼1동,,
2429336051,역삼푸르지오시티,오피스텔,월세,12/15,5000,125,"5,000",66,31.94,남향,2024-06-15T00:00:00,37.498162,127.033644,남향 고층  전입신고가능  월세물건 ,"['10년이내', '융자금없는', '역세권']",1동,강남구역삼1동,,
2429329676,역삼푸르지오시티,오피스텔,매매,5/15,40000,0,4억,65,31.57,남향,2024-06-15T00:00:00,37.498162,127.033644,남향  전망굿 수익성 최고 실입주 협의가능,"['10년이내', '역세권', '화장실한개']",1동,강남구역삼1동,,
2428716226,역삼푸르지오시티,오피스텔,매매,13/15,48000,0,"4억 8,000",65,31.57,남서향,2024-06-12T00:00:00,37.498162,127.033644,"준신축,주택수X.청약O.갭가능","['10년이내', '역세권', '방한개']",1동,강남구역삼1동,,
2428828430,강남루덴스,오피스텔,월세,5/15,2000,160,"2,000",69,29.95,남향,2024-06-12T00:00:00,37.49806,127.033064,실매물O즉시입주O업무용O,"['4년이내', '융자금없는', '역세권']",1동,강남구역삼1동,,
2427424151,네스빌,오피스텔,매매,7/9,20500,0,2억 500,44,23.68,동향,2024-06-04T00:00:00,37.495225,127.032596,투자용,"['25년이내', '역세권', '화장실한개', '소형평수']",1동,강남구역삼1동,,
2429387994,강남루덴스,오피스텔,전세,14/15,45000,0,"4억 5,000",69,29.95,남향,2024-06-15T00:00:00,37.49806,127.033064,"세미분리구조,전입대출가능,보험가능","['4년이내', '융자금없는', '역세권']",1동,강남구역삼1동,,
2429280546,역삼푸르지오시티,오피스텔,매매,2/15,38500,0,"3억 8,500",66,31.94,남향,2024-06-14T00:00:00,37.498162,127.033644,남향  분리형 초저렴   매매호실 ,"['10년이내', '역세권', '세대분리']",1동,강남구역삼1동,,
2429242735,강남루덴스,오피스텔,매매,11/15,62000,0,"6억 2,000",74,32.2,남향,2024-06-14T00:00:00,37.49806,127.033064,신축급 오피스텔 실입주 매매 남향,"['4년이내', '역세권', '화장실한개']",1동,강남구역삼1동,,
2428374115,강남역두산위브센티움,오피스텔,매매,3/13,22500,0,"2억 2,500",56,28.7,동향,2024-06-10T00:00:00,37.498652,127.033004,,"['25년이내', '역세권', '화장실한개']",1동,강남구역삼1동,,
2429281975,역삼푸르지오시티,오피스텔,매매,3/15,24500,0,"2억 4,500",49,23.9,북향,2024-06-14T00:00:00,37.498162,127.033644,,"['10년이내', '역세권', '소형평수']",1동,강남구역삼1동,,
2429232830,강남역두산위브센티움,오피스텔,월세,10/13,300,150,300,56,28.7,동향,2024-06-14T00:00:00,37.498652,127.033004,,"['25년이내', '역세권', '화장실한개']",1동,강남구역삼1동,,
2429064013,역삼푸르지오시티,오피스텔,월세,8/15,2000,140,"2,000",66,31.94,남향,2024-06-13T00:00:00,37.498162,127.033644,분리형 역삼역 역세권 신축급 고급 오피스텔,"['10년이내', '역세권', '세대분리']",1동,강남구역삼1동,,
2428947366,강남역두산위브센티움,오피스텔,매매,4/13,22000,0,"2억 2,000",56,28.7,서향,2024-06-13T00:00:00,37.498652,127.033004,강남역두산위브센티움 실입주 가능매물 매매,"['25년이내', '역세권', '화장실한개']",1동,강남구역삼1동,,
2429042027,강남루덴스,오피스텔,전세,15/15,38000,0,"3억 8,000",63,27.64,남향,2024-06-13T00:00:00,37.49806,127.033064,"급전세 보증보험전입ok, 신축 컨디션 고층 전망 채광 최상","['4년이내', '역세권', '화장실한개']",1동,강남구역삼1동,,
2429122925,메이플라워멤버스빌,오피스텔,월세,6/12,100,100,100,40,20.1,서향,2024-06-14T00:00:00,37.49873,127.034756,,"['25년이내', '역세권', '소형평수']",1동,강남구역삼1동,,
2427239284,강남루덴스,오피스텔,월세,10/15,3000,150,"3,000",63,27.64,동향,2024-06-03T00:00:00,37.49806,127.033064,"루덴스 업무용 월세, 고층매물, 7월초 입주 가능","['4년이내', '역세권', '화장실한개']",1동,강남구역삼1동,,
2427232731,강남루덴스,오피스텔,매매,7/15,50000,0,5억,69,29.96,북서향,2024-06-03T00:00:00,37.49806,127.033064,"고층, 스튜디오타입 업무용 월임대료 나오는 호실 , 주택수 배제","['4년이내', '역세권', '화장실한개']",1동,강남구역삼1동,,
2429055840,강남루덴스,오피스텔,매매,4/15,40000,0,4억,61,26.11,남동향,2024-06-13T00:00:00,37.49806,127.033064,"급매가. 신축오피스텔,역세권,분리형구조,실거주및투자가능","['4년이내', '역세권', '세대분리']",1동,강남구역삼1동,,
2428762891,올림피아,오피스텔,월세,7/10,500,55,500,43,22.34,서향,2024-06-12T00:00:00,37.496066,127.033026,강남역 초 역세권 가성비 갑 업무용 오피스텔 사무실,"['25년이상', '역세권', '소형평수', '방한개']",1동,강남구역삼1동,,
2428786009,올림피아,오피스텔,월세,7/10,500,55,500,43,22.34,남향,2024-06-12T00:00:00,37.496066,127.033026,강남역세권 소형사무실 최적,"['25년이상', '역세권', '소형평수']",1동,강남구역삼1동,,
2428787096,강남루덴스,오피스텔,매매,5/15,43000,0,"4억 3,000",63,27.64,남동향,2024-06-12T00:00:00,37.49806,127.033064,위치 좋은 깔끔한 원룸입니다.,"['4년이내', '역세권', '방한개', '화장실한개']",1동,강남구역삼1동,,
2428720170,강남루덴스,오피스텔,월세,8/15,230,230,230,69,29.95,남향,2024-06-12T00:00:00,37.49806,127.033064,,"['4년이내', '융자금적은', '역세권']",1동,강남구역삼1동,,
2428658152,신일유토빌,오피스텔,매매,9/11,21000,0,"2억 1,000",60,32.99,남향,2024-06-11T00:00:00,37.498945,127.033543,실입주가능 사업자말소가능,"['25년이내', '역세권', '화장실한개', '소형평수']",101동,강남구역삼1동,,
2428715276,역삼LG에클라트,오피스텔,월세,8/12,17500,12,"1억 7,500",55,28.64,북향,2024-06-12T00:00:00,37.49838,127.03483,허그버팀목가능,"['25년이내', '역세권', '소형평수', '방한개']",1동,강남구역삼1동,,
2428658877,신일유토빌,오피스텔,월세,10/11,1000,170,"1,000",97,53.3,남동향,2024-06-11T00:00:00,37.498945,127.033543,사업장등록 가능 세금계산서 발행가능,"['25년이내', '역세권', '화장실한개']",101동,강남구역삼1동,,
2428666987,강남루덴스,오피스텔,월세,5/15,2000,160,"2,000",69,29.95,남향,2024-06-11T00:00:00,37.49806,127.033064,신축 분리형 업무용 화이트톤 고급인테리어 ,"['4년이내', '역세권', '세대분리']",1동,강남구역삼1동,,
2428660895,역삼LG에클라트,오피스텔,전세,7/12,18000,0,"1억 8,000",53,27.75,북향,2024-06-11T00:00:00,37.49838,127.03483,구조감좋은원룸 시세대비저렴 빠른계약예상,"['25년이내', '역세권', '화장실한개']",1동,강남구역삼1동,,
2428661691,신일유토빌,오피스텔,월세,5/11,200,110,200,60,32.99,남동향,2024-06-11T00:00:00,37.498945,127.033543, 강남역 역삼역 초역세권 오픈형 오피스텔 ,"['25년이내', '역세권', '소형평수']",101동,강남구역삼1동,,
2428649830,역삼푸르지오시티,오피스텔,월세,6/15,1000,100,"1,000",49,23.9,남향,2024-06-11T00:00:00,37.498162,127.033644,전입신고가능 역삼푸르지오시티 오픈형 오피스텔,"['10년이내', '역세권', '소형평수']",1동,강남구역삼1동,,
2428623201,역삼LG에클라트,오피스텔,전세,7/12,18000,0,"1억 8,000",55,28.64,북향,2024-06-11T00:00:00,37.49838,127.03483,전입OK 대출OK 내부깔끔,"['25년이내', '역세권', '화장실한개']",1동,강남구역삼1동,,
2428578162,신일유토빌,오피스텔,매매,10/11,19000,0,"1억 9,000",60,32.99,남향,2024-06-11T00:00:00,37.498945,127.033543,실입주 가능한 역삼동 오피스텔 저렴한 매매물건,"['25년이내', '역세권', '소형평수', '방한개']",101동,강남구역삼1동,,
2428495018,메이플라워멤버스빌,오피스텔,매매,4/12,14000,0,"1억 4,000",40,20.1,서향,2024-06-11T00:00:00,37.49873,127.034756,갭투자매물입니다. 연수익율 10퍼센트,"['25년이내', '역세권', '화장실한개']",1동,강남구역삼1동,,
2428509530,역삼푸르지오시티,오피스텔,전세,7/15,30000,0,3억,65,31.57,북향,2024-06-11T00:00:00,37.498162,127.033644,컨디션최상원룸원거실 시세대비저렴 빠른계약예상,"['10년이내', '융자금없는', '역세권']",1동,강남구역삼1동,,
2428505362,역삼푸르지오시티,오피스텔,매매,15/15,28000,0,"2억 8,000",49,23.9,남향,2024-06-11T00:00:00,37.498162,127.033644,강남역삼 더블역세권 오픈형 역삼푸르지오시티 오피스텔,"['10년이내', '역세권', '소형평수']",1동,강남구역삼1동,,
2430263123,삼성롯데캐슬클라쎄,오피스텔,월세,17/18,5000,390,"5,000",160,76.18,북향,2024-06-20T00:00:00,37.50597,127.049919,"선릉공원조망,선릉역도보1분","['10년이내', '융자금없는', '역세권']",1동,강남구역삼2동,,
2430263973,삼성롯데캐슬클라쎄,오피스텔,매매,9/18,32540,0,"3억 2,540",46,21.87,북서향,2024-06-20T00:00:00,37.50597,127.049919,"선릉역도보1분,오픈형원룸","['10년이내', '역세권', '소형평수']",1동,강남구역삼2동,,
2430349805,대치트레비스타,오피스텔,매매,3/11,25000,0,"2억 5,000",32,18.45,북향,2024-06-20T00:00:00,37.505457,127.054654,역세권 인기타입 신축 오피스텔,"['4년이내', '역세권', '화장실한개']",101동,강남구역삼2동,,
2430292065,삼성롯데캐슬클라쎄,오피스텔,매매,16/18,142000,0,"14억 2,000",143,69.03,북동향,2024-06-20T00:00:00,37.50597,127.049919,"선정릉 뷰멋진 2룸오피스텔, 사업자호실로 주택수 제외 즉시 사용가능","['10년이내', '역세권', '대형평수']",1동,강남구역삼2동,,
2430136372,삼성롯데캐슬클라쎄,오피스텔,매매,11/18,32200,0,"3억 2,200",46,21.87,북서향,2024-06-19T00:00:00,37.50597,127.049919,역세권 자주식주차 주변생활편리인프라우수,"['10년이내', '역세권', '소형평수', '방한개']",1동,강남구역삼2동,,
2430126031,삼성롯데캐슬클라쎄,오피스텔,매매,15/18,80000,0,8억,81,40.79,남향,2024-06-19T00:00:00,37.50597,127.049919,분리형구조 시원한전망 로얄타입 역세권 매물입니다,"['10년이내', '역세권', '세대분리', '방한개']",1동,강남구역삼2동,,
