atclNo,atclNm,rletTpNm,tradTpNm,flrInfo,prc,rentPrc,hanPrc,spc1,spc2,direction,atclCfmYmd,lat,lng,atclFetrDesc,tagList,bildNm,town,road_address,address
2429470666,청담삼성3차,아파트,매매,17/18,210000,0,21억,107,84.86,남향,2024-06-15T00:00:00,37.51786,127.04312,"특올수리, 첫입주, 강남구청역 초역세권, 시원한 전망","['25년이내', '올수리', '역세권', '방세개']",101동,강남구청담동,,
2428607046,현대2차,아파트,매매,고/13,183000,0,"18억 3,000",97,84.78,남향,2024-06-11T00:00:00,37.521287,127.040767,"완전올수리,확장형, 예쁜집입니다.","['25년이상', '올수리', '방세개']",202동,강남구청담동,,
2430486490,청담삼성3차,아파트,매매,중/18,245000,0,"24억 5,000",144,114.83,남향,2024-06-21T00:00:00,37.51786,127.04312,급매   올수리  채광좋음,"['25년이내', '올수리', '역세권', '급매']",101동,강남구청담동,,
2430458917,청담e-편한세상1차,아파트,매매,고/17,205000,0,"20억 5,000",101,81.84,남향,2024-06-21T00:00:00,37.52062,127.0481,급매   로얄층  올수리  전망좋음,"['25년이내', '올수리', '역세권', '급매']",102동,강남구청담동,,
2430451701,청담삼성3차,아파트,전세,저/18,120000,0,12억,144,114.83,남향,2024-06-21T00:00:00,37.51773,127.04242,43P남향.최근올수리.빠른입주가능.강남구청역 초역세권,"['25년이내', '올수리', '역세권', '대형평수']",102동,강남구청담동,,
2428242894,청담삼성3차,아파트,매매,고/18,162000,0,"16억 2,000",86,59.99,동향,2024-06-10T00:00:00,37.51786,127.04312,급 추천 실매물 수리   전망최고 초역세권 평형대비 좋은가격,"['25년이내', '역세권', '방세개', '화장실한개']",101동,강남구청담동,,
2428273252,청담삼성3차,아파트,전세,중/18,110000,0,11억,107,84.86,남향,2024-06-10T00:00:00,37.51786,127.04312,수리 깔끔하게 잘 된 집,"['25년이내', '융자금없는', '역세권', '방세개']",101동,강남구청담동,,
2430407043,한신오페라하우스2차,아파트,전세,중/10,140000,0,14억,177,152.4,남향,2024-06-21T00:00:00,37.518956,127.045514,,"['25년이내', '역세권', '대형평수', '방네개이상']",201동,강남구청담동,,
2430372473,삼환,아파트,매매,고/16,140000,0,14억,73,56.83,남서향,2024-06-20T00:00:00,37.521495,127.047586,삼환아파트 소형평수 복층형 올수리 되 있어요.,"['25년이내', '올수리', '역세권', '복층']",101동,강남구청담동,,
2430371325,청담e-편한세상2차,아파트,매매,저/13,210000,0,21억,124,102.26,남향,2024-06-20T00:00:00,37.521061,127.04508,남향 상태 매우 깨끗해요.,"['25년이내', '방세개', '화장실두개', '세대당 1.5대이상']",201동,강남구청담동,,
2430369969,삼환,아파트,매매,중/16,169000,0,"16억 9,000",110,84.97,남향,2024-06-20T00:00:00,37.521495,127.047586,남향 로얄층 확장 수리되서 깨끗.,"['25년이내', '역세권', '방세개', '화장실두개']",101동,강남구청담동,,
2430368860,삼환,아파트,전세,중/16,115000,0,"11억 5,000",148,114.97,남향,2024-06-20T00:00:00,37.521495,127.047586,특 올수리 확장 남향 리모델링 첫입주.,"['25년이내', '올수리', '역세권', '대형평수']",101동,강남구청담동,,
2430306919,청담삼성3차,아파트,전세,중/18,95000,0,"9억 5,000",107,84.98,동향,2024-06-20T00:00:00,37.51773,127.04242,"거실 뷰 막힘없음,중간방확장 내부상태좋음,초역세권7호선 분당선","['25년이내', '역세권', '방세개', '화장실두개']",102동,강남구청담동,,
2430287925,현대2차,아파트,전세,중/13,75000,0,"7억 5,000",97,84.92,남향,2024-06-20T00:00:00,37.521756,127.040817,"베란다 확장, 수리 되어있는 매물","['25년이상', '융자금없는', '확장형']",201동,강남구청담동,,
2430233333,한신오페라하우스2차,아파트,매매,중/10,220000,0,22억,140,120.22,남향,2024-06-20T00:00:00,37.518956,127.045514,42P급매.특올수리.올확장.더블역세권.언북초.입주협의,"['25년이내', '올수리', '역세권', '급매']",201동,강남구청담동,,
2430178081,청담삼성3차,아파트,매매,저/18,230000,0,23억,144,114.83,남향,2024-06-20T00:00:00,37.51773,127.04242,"정남향, 올확장,초역세권 풍수학으로 좋은세대, 퉂자가치높은 아파트","['25년이내', '역세권', '대형평수', '방네개이상']",102동,강남구청담동,,
2430178184,청담삼성3차,아파트,월세,고/18,30000,320,3억,107,84.86,남향,2024-06-20T00:00:00,37.51786,127.04312,"최초입주 남향  화이트톤으로 리모델링한세대,보증금조절가능","['25년이내', '역세권', '방세개']",101동,강남구청담동,,
2430176744,청담삼성3차,아파트,월세,고/18,48000,350,"4억 8,000",144,114.83,남향,2024-06-20T00:00:00,37.51773,127.04242,"정남향,로얄층, 올확장,초역세권 풍수학으로 좋은세대,","['25년이내', '역세권', '대형평수', '방네개이상']",102동,강남구청담동,,
2430178243,한신오페라하우스,아파트,전세,저/12,140000,0,14억,160,134.91,남향,2024-06-20T00:00:00,37.51938,127.04594,"올수리 내부깨끗 , 보증금 조율가능","['25년이내', '융자금적은', '올수리', '역세권']",102동,강남구청담동,,
2430176636,청담삼성3차,아파트,매매,고/18,250000,0,25억,144,114.83,남향,2024-06-20T00:00:00,37.51773,127.04242,"화이트톤,정남향 ,로얄층,풍수학으로 우수한세대  부분인테리어","['25년이내', '역세권', '대형평수']",102동,강남구청담동,,
2430177602,청담e-편한세상1차,아파트,매매,중/17,205000,0,"20억 5,000",101,81.84,동향,2024-06-20T00:00:00,37.52062,127.0481,"올 확장컨디션좋음,풍수학으로우수한 세대, 언북초인근 사무실","['25년이내', '역세권', '방세개', '화장실두개']",102동,강남구청담동,,
2428939659,청담e-편한세상1차,아파트,매매,15/17,200000,0,20억,101,81.84,남향,2024-06-13T00:00:00,37.520838,127.047662,,"['25년이내', '역세권', '방세개', '화장실두개']",103동,강남구청담동,,
2428891924,청담e-편한세상1차,아파트,매매,12/17,205000,0,"20억 5,000",101,81.84,남동향,2024-06-13T00:00:00,37.52062,127.0481,시스템에어컨 내부 올수리 확장세대,"['25년이내', '올수리', '역세권', '방세개']",102동,강남구청담동,,
2429079817,청담e-편한세상1차,아파트,전세,9/17,100000,0,10억,101,81.84,남향,2024-06-13T00:00:00,37.520838,127.047662,채광좋은 남향 집 입니다,"['25년이내', '역세권', '방세개', '화장실두개']",103동,강남구청담동,,
2430334748,청담e-편한세상2차(204동),아파트,전세,중/12,110000,0,11억,118,98.05,남향,2024-06-20T00:00:00,37.520618,127.044972,채광우수 남향 확장형 내부깔끔합니다. 언북초학군,"['25년이내', '방세개', '화장실두개', '중층']",204동,강남구청담동,,
2430349554,청담삼성3차,아파트,전세,중/18,95000,0,"9억 5,000",107,84.98,동향,2024-06-20T00:00:00,37.51773,127.04242,트인전망 강남구청역세권 언북초 내부수리 입주일협의가능,"['25년이내', '역세권', '방세개', '화장실두개']",102동,강남구청담동,,
2430343967,청담e-편한세상1차,아파트,전세,저/17,129000,0,"12억 9,000",165,134.24,남향,2024-06-20T00:00:00,37.520163,127.047806,입주협의 내부부분수리되어 컨디션 깔끔한 로얄타입 전세매물,"['25년이내', '역세권', '대형평수', '방네개이상']",101동,강남구청담동,,
2430336720,청담e-편한세상3차,아파트,전세,저/9,104000,0,"10억 4,000",106,84.97,남향,2024-06-20T00:00:00,37.518632,127.045586,확장 내부깨끗합니다. 입주일협의 언북초학군,"['25년이내', '역세권', '방세개', '화장실두개']",301동,강남구청담동,,
2430347789,청담삼성3차,아파트,월세,중/18,40000,280,4억,107,84.86,남향,2024-06-20T00:00:00,37.51786,127.04312,내부깨끗 올수리 언북초배정 입주협의가능합니다.,"['25년이내', '올수리', '역세권', '방세개']",101동,강남구청담동,,
2430350965,한신오페라하우스,아파트,전세,중/12,90000,0,9억,101,84.89,남향,2024-06-20T00:00:00,37.519325,127.045554,채광우수 남향집 확장 내부깨끗 언북초 학군,"['25년이내', '역세권', '방세개', '화장실두개']",101동,강남구청담동,,
2430342918,청담삼성3차,아파트,월세,저/18,20000,350,2억,107,84.98,남동향,2024-06-20T00:00:00,37.51773,127.04242,내부깨끗합니다. 언북초학군 빠른입주가능,"['25년이내', '역세권', '방세개', '화장실두개']",102동,강남구청담동,,
2430337053,청담e-편한세상4차,아파트,월세,고/15,10000,600,1억,160,136.41,남서향,2024-06-20T00:00:00,37.5204,127.046955,확장 내부깨끗 널은평수 언북초학군 보증금 낮은 월세매물입니다,"['15년이내', '역세권', '대형평수', '방네개이상']",401동,강남구청담동,,
2430334288,청담e-편한세상2차(204동),아파트,월세,중/12,70000,160,7억,118,98.05,남향,2024-06-20T00:00:00,37.520618,127.044972,채광우수 남향 확장형 내부깔끔합니다. 언북초학군,"['25년이내', '방세개', '화장실두개', '중층']",204동,강남구청담동,,
2430332513,청담e-편한세상2차,아파트,전세,저/15,110000,0,11억,122,101.7,동향,2024-06-20T00:00:00,37.521504,127.045368,확장 올수리 언북초학군 조용한 주거지역 내부깨끗,"['25년이내', '올수리', '방세개', '화장실두개']",202동,강남구청담동,,
2430109533,청담e-편한세상1차,아파트,전세,저/17,130000,0,13억,165,134.24,남향,2024-06-19T00:00:00,37.520163,127.047806,50 주인의뢰. 내부깔끔. 평형대비 가성비 좋은 전세. 입주협의 ,"['25년이내', '역세권', '대형평수', '방네개이상']",101동,강남구청담동,,
2430239459,청담e-편한세상2차,아파트,월세,저/12,15000,400,"1억 5,000",103,84.41,남향,2024-06-20T00:00:00,37.52129,127.045575,내부컨디션 좋은 보증금 낮은 월세매물,"['25년이내', '방세개', '화장실두개', '세대당 1.5대이상']",203동,강남구청담동,,
2429988971,청담e-편한세상2차(205동),아파트,매매,중/12,220000,0,22억,144,119.55,남향,2024-06-19T00:00:00,37.520726,127.046091,"넘향,올학장,입주일협의","['25년이내', '대형평수', '방네개이상', '화장실두개']",205동,강남구청담동,,
2430315679,청담우방,아파트,전세,저/18,120000,0,12억,149,118.53,남향,2024-06-20T00:00:00,37.518026,127.04418,룸4욕2 올수리 확장형 넓은평수 가성비좋은 귀한 전세물건입니다,"['25년이내', '올수리', '역세권', '대형평수']",101동,강남구청담동,,
2430331869,청담e-편한세상2차,아파트,월세,저/12,15000,400,"1억 5,000",103,84.41,남향,2024-06-20T00:00:00,37.52129,127.045575,내부 올확장 보증금조절가능  깨끗합니다.,"['25년이내', '방세개', '화장실두개', '세대당 1.5대이상']",203동,강남구청담동,,
2430325901,청담삼성1차,아파트,월세,저/19,50000,200,5억,112,84.3,남향,2024-06-20T00:00:00,37.519524,127.047837,채광좋은남향 내부깨끗 보증금조절가 언북초학군,"['25년이상', '역세권', '방세개', '화장실두개']",101동,강남구청담동,,
2430312543,현대2차,아파트,매매,고/13,174000,0,"17억 4,000",97,84.92,남향,2024-06-20T00:00:00,37.521756,127.040817,실매물 급매 청담동 투자가치우수한 급매물,"['25년이상', '급매', '방세개', '화장실두개']",201동,강남구청담동,,
2430310792,청담삼성3차,아파트,전세,중/18,95000,0,"9억 5,000",107,84.98,동향,2024-06-20T00:00:00,37.51773,127.04242,내부부분수리되어 컨디션 아주좋은 청담동 3룸전세매물,"['25년이내', '역세권', '방세개', '화장실두개']",102동,강남구청담동,,
2430331439,청담e-편한세상2차,아파트,월세,고/12,10000,430,1억,132,107.18,남향,2024-06-20T00:00:00,37.52129,127.045575,확장 내부깨끗 채광좋은남향 언북초학군,"['25년이내', '대형평수', '방네개이상', '화장실두개']",203동,강남구청담동,,
2429996070,청담e-편한세상2차(204동),아파트,전세,고/12,115000,0,"11억 5,000",118,98.05,남향,2024-06-19T00:00:00,37.520618,127.044972,고층  청소완료 내부상태깨끗합니다,"['25년이내', '방세개', '화장실두개', '고층']",204동,강남구청담동,,
2430329889,청담e-편한세상1차,아파트,전세,고/17,110000,0,11억,122,98.47,남향,2024-06-20T00:00:00,37.520838,127.047662,내부수리 깨끗한 내부 입주일협의가능 언북초학군입니다,"['25년이내', '역세권', '방세개', '화장실두개']",103동,강남구청담동,,
2430330277,청담e-편한세상1차,아파트,월세,저/17,20000,540,2억,165,134.24,남향,2024-06-20T00:00:00,37.520163,127.047806,확장 수리하여 내부깨끗 보증금 낮은 월세매물입니다.,"['25년이내', '역세권', '대형평수', '방네개이상']",101동,강남구청담동,,
2430329308,청담e-편한세상1차,아파트,전세,중/17,100000,0,10억,101,81.84,남향,2024-06-20T00:00:00,37.520838,127.047662,채광좋은남향 내부컨디션깨끗 언북초학군입니다 전세,"['25년이내', '역세권', '방세개', '화장실두개']",103동,강남구청담동,,
2430258818,청담삼성1차,아파트,전세,저/19,90000,0,9억,112,84.3,남향,2024-06-20T00:00:00,37.519524,127.047837,채광좋은남향 내부깨끗 보증금조절가 언북초학군,"['25년이상', '역세권', '방세개', '화장실두개']",101동,강남구청담동,,
2429996194,청담e-편한세상2차(204동),아파트,월세,고/12,70000,180,7억,118,98.05,남향,2024-06-19T00:00:00,37.520618,127.044972,고층 남향 도배청소완료 내부깨끗합니다,"['25년이내', '방세개', '화장실두개', '고층']",204동,강남구청담동,,
2430256644,청담삼성1차,아파트,월세,중/19,30000,160,3억,79,59.4,동향,2024-06-20T00:00:00,37.519524,127.047837,내부수리하여 깨끗한 집 언북초학군,"['25년이상', '역세권', '방세개', '화장실한개']",101동,강남구청담동,,
2430024358,청담e-편한세상2차,아파트,월세,저/12,15000,400,"1억 5,000",103,84.41,남향,2024-06-19T00:00:00,37.52129,127.045575,31P소유주직접.확장.내부상태깨끗.언북초1분.입주협의,"['25년이내', '방세개', '화장실두개']",203동,강남구청담동,,
2430143070,청담영풍마드레빌,아파트,월세,중/12,50000,300,5억,147,122.2,남동향,2024-06-19T00:00:00,37.519327,127.044615,"뷰최상, 컨디션 좋음,풍수학으로 우수한 세대 , 언북초앞사무실","['25년이내', '융자금없는', '역세권', '대형평수']",1동,강남구청담동,,
2429105839,현대2차,아파트,매매,7/13,215000,0,"21억 5,000",97,84.92,남향,2024-06-13T00:00:00,37.521756,127.040817,"확장형, 올 수리 최상급,","['25년이상', '올수리', '방세개', '화장실두개']",201동,강남구청담동,,
2429076240,청담스테이,아파트,매매,4/6,65000,0,"6억 5,000",32,28.52,남동향,2024-06-13T00:00:00,37.519186,127.042262,신호부부추천 입주가능 신축급 분리형 복층오피스텔,"['10년이내', '역세권', '복층', '세대분리']",1동,강남구청담동,,
2428811210,현대2차,아파트,매매,9/13,185000,0,"18억 5,000",97,84.76,남향,2024-06-12T00:00:00,37.521756,127.040817,특올수리. 로열층.재건축용으로 실거주와 투자성 좋은 매물,"['25년이상', '올수리', '방세개', '화장실한개']",201동,강남구청담동,,
2429807823,청담삼성3차,아파트,매매,고/18,162000,0,"16억 2,000",86,59.99,동향,2024-06-18T00:00:00,37.51786,127.04312,내부 상태 깨끗합니다,"['25년이내', '역세권', '방세개', '화장실한개']",101동,강남구청담동,,
2430113341,삼환,아파트,월세,중/16,30000,150,3억,74,57.78,북서향,2024-06-19T00:00:00,37.521495,127.047586,특올수리 내부컨디션 최상 전용 넓은 원룸원거실,"['25년이내', '올수리', '역세권']",101동,강남구청담동,,
2430105419,청담삼성1차,아파트,월세,중/19,30000,160,3억,79,59.4,동향,2024-06-19T00:00:00,37.519524,127.047837,수리 잘된 집o보증금 조정가능,"['25년이상', '역세권', '방세개', '화장실한개']",101동,강남구청담동,,
2429966521,청담아르지움(도시형),아파트,매매,중/8,43000,0,"4억 3,000",28,22.57,남서향,2024-06-18T00:00:00,37.51977,127.048173,초급매세대 청담역 구조 좋고 채광 정말 좋은 원룸원거실입니다,"['10년이내', '역세권', '급매', '소형평수']",1동,강남구청담동,,
2429929534,한신오페라하우스,아파트,전세,중/12,105000,0,"10억 5,000",101,84.89,동향,2024-06-18T00:00:00,37.519325,127.045554,"추천물건,독립세대,올확장 ,화이트인테리어 ,주차좋아요","['25년이내', '융자금없는', '역세권', '방세개']",101동,강남구청담동,,
2429970081,삼환,아파트,매매,중/16,170000,0,17억,110,84.88,남향,2024-06-18T00:00:00,37.521495,127.047586,"채광좋은 남향 ,확장 내부상태 아주좋음, 청담역 도보5분.","['25년이내', '역세권', '방세개', '화장실두개']",101동,강남구청담동,,
2428671208,청담e-편한세상1차,아파트,매매,10/17,199000,0,"19억 9,000",101,81.84,서향,2024-06-11T00:00:00,37.52053,127.04755,조용하고 쾌적한 청담동 입니다,"['25년이내', '역세권', '방세개', '화장실두개']",104동,강남구청담동,,
2429708650,청담e-편한세상1차,아파트,매매,중/17,199000,0,"19억 9,000",101,81.84,남향,2024-06-17T00:00:00,37.520838,127.047662,청담역세권 로얄층 올수리 확장된 세대입니다,"['25년이내', '올수리', '역세권', '방세개']",103동,강남구청담동,,
2429625084,청담e-편한세상2차,아파트,월세,저/12,10000,440,1억,132,107.18,남향,2024-06-17T00:00:00,37.52129,127.045575,집주인직접의뢰 남향 즉시입주가능 올확장 올마루 내부상태깨끗합니다,"['25년이내', '대형평수', '방네개이상', '화장실두개']",203동,강남구청담동,,
2429839067,현대2차,아파트,월세,저/13,10000,300,1억,97,84.92,남향,2024-06-18T00:00:00,37.521756,127.040817,내부 올수리 확장되어 컨디션아주좋은 로얄타입,"['25년이상', '융자금없는', '올수리', '방세개']",201동,강남구청담동,,
2428637798,현대2차,아파트,월세,5/13,25000,210,"2억 5,000",97,84.92,남향,2024-06-11T00:00:00,37.521756,127.040817,보증금조절가능 확장 특올수리 채광좋은 남향집 언북초배정,"['25년이상', '올수리', '방세개', '화장실두개']",201동,강남구청담동,,
2427908356,청담아르지움(도시형),아파트,월세,고/8,5000,207,"5,000",45,36.06,남서향,2024-06-07T00:00:00,37.51977,127.048173,"고층 내부상태깨끗, 테라스, 주차편리, 보증금조절가능, 청담 역세권","['10년이내', '융자금없는', '테라스']",1동,강남구청담동,,
2429703610,청담삼성1차,아파트,전세,저/19,90000,0,9억,112,84.3,남향,2024-06-17T00:00:00,37.519524,127.047837,전망채광좋은 로얄타입 전세매물 학군위치 아주좋아요,"['25년이상', '역세권', '방세개', '화장실두개']",101동,강남구청담동,,
2426809106,청담스테이,아파트,매매,4/6,66000,0,"6억 6,000",30,26.76,남동향,2024-05-31T00:00:00,37.519186,127.042262,캡투추천 16분리형 신혼부부 준신축  풀옵션  원목마루 역세권 입주협의,"['10년이내', '역세권', '세대분리', '소형평수']",1동,강남구청담동,,
2429734718,청담스위트(도시형),아파트,전세,고/9,21000,0,"2억 1,000",21,13.63,북향,2024-06-17T00:00:00,37.519259,127.047433,실매물 전입 대출 보증보험가입가능 주차편리한 아파트입니다.,"['10년이내', '역세권', '소형평수', '방한개']",1동,강남구청담동,,
2428321945,하우스에딘브로우,아파트,매매,3/4,220000,0,22억,183,162.11,남서향,2024-06-10T00:00:00,37.520352,127.044331,"주인직접, 빠른입주, 로열층, 남향","['25년이내', '대형평수', '방네개이상', '화장실두개']",A동,강남구청담동,,
2427752844,청담삼성3차,아파트,매매,저/18,230000,0,23억,144,114.83,남향,2024-06-06T00:00:00,37.51773,127.04242,정상입주. 초역세권.언북초학군.,"['25년이내', '역세권', '대형평수', '방네개이상']",102동,강남구청담동,,
2429400665,청담e-편한세상3차,아파트,매매,중/9,185000,0,"18억 5,000",106,84.97,동향,2024-06-15T00:00:00,37.518632,127.045586,특올수리 올확장 내부상태좋습니다,"['25년이내', '올수리', '역세권', '방세개']",301동,강남구청담동,,
2429333766,현대2차,아파트,월세,저/13,10000,300,1억,97,84.92,남향,2024-06-15T00:00:00,37.521756,127.040817,귀한 월세  빠른입주가능,"['25년이상', '융자금없는', '방세개']",201동,강남구청담동,,
2429440861,청담e-편한세상2차(204동),아파트,매매,중/12,228000,0,"22억 8,000",128,107.71,동향,2024-06-15T00:00:00,37.520618,127.044972,실 입주 가능 합니다,"['25년이내', '방네개이상', '화장실두개', '중층']",204동,강남구청담동,,
2429334676,현대2차,아파트,전세,중/13,75000,0,"7억 5,000",97,84.92,남향,2024-06-15T00:00:00,37.521756,127.040817,"베란다 확장, 수리 되어있는 매물","['25년이상', '융자금없는', '확장형']",201동,강남구청담동,,
2427454741,청담e-편한세상2차,아파트,월세,중/15,120000,100,12억,137,112.5,동향,2024-06-04T00:00:00,37.521504,127.045368,40p 올확장 로얄층 내부컨디션 굿 조용한주거단지 언북초 영동고학군,"['25년이내', '융자금없는', '대형평수', '방네개이상']",202동,강남구청담동,,
2427345476,한신오페라하우스,아파트,전세,고/12,115000,0,"11억 5,000",120,100.84,남향,2024-06-04T00:00:00,37.51938,127.04594,37 탁트인 고층 남향뷰 넓은구조좋은아파트 강남구청청담역 언북초 입주협의,"['25년이내', '역세권', '방세개', '화장실두개']",102동,강남구청담동,,
2429418319,청담e-편한세상1차,아파트,전세,저/17,130000,0,13억,165,134.24,남향,2024-06-15T00:00:00,37.520163,127.047806,50p 가성비좋은집 내부깔끔 월세도가능,"['25년이내', '역세권', '대형평수', '방네개이상']",101동,강남구청담동,,
2429433842,청담e-편한세상2차(204동),아파트,월세,중/12,70000,140,7억,118,98.05,남향,2024-06-15T00:00:00,37.520618,127.044972,입주협의 내부컨디션 관리잘되어 깔끔한 로얄동 월세매물,"['25년이내', '융자금없는', '방세개', '화장실두개']",204동,강남구청담동,,
2429447696,청담삼성3차,아파트,전세,중/18,95000,0,"9억 5,000",107,84.98,동향,2024-06-15T00:00:00,37.51773,127.04242,32o수리됐음o강남구청역o언북초,"['25년이내', '역세권', '방세개', '화장실두개']",102동,강남구청담동,,
2429293745,청담영풍마드레빌,아파트,월세,저/12,50000,350,5억,147,122.2,동향,2024-06-14T00:00:00,37.519327,127.044615,"주인 의뢰. 역세권. 우수한 학군 및 주거 환경. 거실,방 확장.","['25년이내', '융자금없는', '역세권', '대형평수']",1동,강남구청담동,,
2429129663,청담삼성3차,아파트,월세,고/18,10000,400,1억,107,84.86,남향,2024-06-14T00:00:00,37.51786,127.04312,"주인직의뢰거 남향 거실확장 화이트톤으로 리모델링한세대,보증금조절가능","['25년이내', '역세권', '방세개']",101동,강남구청담동,,
2429131795,청담삼성3차,아파트,매매,저/18,230000,0,23억,144,114.83,남향,2024-06-14T00:00:00,37.51786,127.04312,올확장남향 예전올수리 영동고언북초인근,"['25년이내', '올수리', '역세권', '대형평수']",101동,강남구청담동,,
2429162267,한신오페라하우스,아파트,전세,저/12,123000,0,"12억 3,000",139,117.19,남향,2024-06-14T00:00:00,37.519325,127.045554,"관리 잘되어 컨디션 관리 잘 되어있고 풍수학으,로  우수한세대","['25년이내', '융자금없는', '역세권']",101동,강남구청담동,,
2427815360,청담e-편한세상2차,아파트,매매,1/15,235000,0,"23억 5,000",138,113.21,남향,2024-06-07T00:00:00,37.521504,127.045368,,"['25년이내', '1층', '대형평수', '방네개이상']",202동,강남구청담동,,
2428009820,청담삼성1차,아파트,매매,3/19,172000,0,"17억 2,000",112,84.3,남향,2024-06-07T00:00:00,37.519524,127.047837,올수리된 내부.청담역 역세권.언북초 영동고 경기고  학군,"['25년이상', '올수리', '역세권', '방세개']",101동,강남구청담동,,
2427262056,청담스위트(도시형),아파트,월세,중/9,1000,90,"1,000",20,13.42,북향,2024-06-03T00:00:00,37.519259,127.047433,"내부상태 좋음, 풀옵션침대 제외","['10년이내', '융자금없는', '역세권', '화장실한개']",1동,강남구청담동,,
2428892355,청담삼성1차,아파트,전세,저/19,90000,0,9억,112,84.3,남향,2024-06-13T00:00:00,37.519524,127.047837,남향으로 내부 수리 된 세대입니다,"['25년이상', '역세권', '방세개', '화장실두개']",101동,강남구청담동,,
2429321778,청담e-편한세상3차,아파트,전세,저/9,104000,0,"10억 4,000",106,84.97,남향,2024-06-14T00:00:00,37.518632,127.045586,가성비좋은 귀한매물 리모델링 깔끔한집 전망 좋음,"['25년이내', '역세권', '방세개', '화장실두개']",301동,강남구청담동,,
2428984122,한신오페라하우스,아파트,전세,중/12,90000,0,9억,101,84.76,남향,2024-06-13T00:00:00,37.519325,127.045554,전망좋은 뷰맛집,"['25년이내', '역세권', '방세개', '화장실두개']",101동,강남구청담동,,
2429295458,청담e-편한세상4차,아파트,월세,고/15,10000,600,1억,160,136.41,남향,2024-06-14T00:00:00,37.5204,127.046955,청담동 로얄타입 대형평수 구조 아주좋아요,"['15년이내', '역세권', '대형평수', '방네개이상']",401동,강남구청담동,,
2429252691,청담삼성3차,아파트,전세,저/18,70000,0,7억,86,59.99,동향,2024-06-14T00:00:00,37.51786,127.04312,강남구청역 초역세권 내부 깨끗 확장형 대로변 빠른입주,"['25년이내', '역세권', '방세개', '화장실한개']",101동,강남구청담동,,
2429055899,청담스위트(도시형),아파트,월세,중/9,2000,90,"2,000",20,13.42,남향,2024-06-13T00:00:00,37.519259,127.047433,남향  내부상태좋습니다,"['10년이내', '역세권', '소형평수', '방한개']",1동,강남구청담동,,
2428607584,청담삼성3차,아파트,전세,중/18,180000,0,18억,163,129.16,남향,2024-06-11T00:00:00,37.51773,127.04242,49 주인직접 올확장 올수리 화이트톤 내부깔끔 입주협의가능 장기거주가능,"['25년이내', '올수리', '역세권', '대형평수']",102동,강남구청담동,,
2428607210,청담삼성3차,아파트,월세,중/18,110000,280,11억,163,129.16,남향,2024-06-11T00:00:00,37.51773,127.04242,49 주인직접 올확장 올수리 화이트톤 내부깔끔 입주협의가능 장기거주가능,"['25년이내', '올수리', '역세권', '대형평수']",102동,강남구청담동,,
2427829822,삼환,아파트,월세,3/16,50000,200,5억,128,99.01,동향,2024-06-07T00:00:00,37.521495,127.047586,청담동 학군위치 좋은 4룸 월세매물 입주협의,"['25년이내', '역세권', '방네개이상', '화장실두개']",101동,강남구청담동,,
2427778881,청담e-편한세상3차,아파트,전세,3/9,105000,0,"10억 5,000",106,84.97,남향,2024-06-07T00:00:00,37.518632,127.045586,32o확장o특올수리o입주협의가능,"['25년이내', '올수리', '역세권']",301동,강남구청담동,,
2429106782,현대2차,아파트,매매,저/13,198000,0,"19억 8,000",97,84.92,남향,2024-06-13T00:00:00,37.521756,127.040817,,"['25년이상', '방세개', '화장실두개', '세대당1대']",201동,강남구청담동,,
2428810442,현대2차,아파트,월세,중/13,30000,190,3억,97,84.76,남향,2024-06-12T00:00:00,37.521756,127.040817,"예쁜집,남향,확장형입니다.","['25년이상', '방세개', '화장실한개']",201동,강남구청담동,,
2428884867,청담스위트(도시형),아파트,월세,고/9,2000,100,"2,000",20,13.42,남향,2024-06-12T00:00:00,37.519259,127.047433,"채광 좋은 남향,내부상태 좋음,7호선 청담역 도보5분.","['10년이내', '역세권', '소형평수', '방한개']",1동,강남구청담동,,
2428863245,청담e-편한세상2차,아파트,월세,중/15,75000,120,"7억 5,000",103,84.97,남향,2024-06-12T00:00:00,37.521504,127.045368,집주인직접의뢰 남향 올확장 수리 내부상태좋습니다,"['25년이내', '방세개', '화장실두개', '중층']",202동,강남구청담동,,
2428853063,청담e-편한세상2차,아파트,전세,저/15,110000,0,11억,122,101.7,동향,2024-06-12T00:00:00,37.521504,127.045368,"37p,집주인직접의뢰 올확장,특올수리 탁트인뷰 내부상태 좋음","['25년이내', '융자금없는', '올수리', '방세개']",202동,강남구청담동,,
2427532251,하우스에딘브로우,아파트,매매,3/4,220000,0,22억,183,162.11,남향,2024-06-05T00:00:00,37.520352,127.044331,55P남향.올리모델링.시스템에어컨.청담고급빌라.빠른입주가능,"['25년이내', '대형평수', '방네개이상', '화장실두개']",A동,강남구청담동,,
2427525085,삼환,아파트,전세,1/16,52000,0,"5억 2,000",74,57.78,서향,2024-06-05T00:00:00,37.521495,127.047586,,"['25년이내', '융자금없는', '역세권', '1층']",101동,강남구청담동,,
2426849496,청담스위트(도시형),아파트,매매,중/9,23500,0,"2억 3,500",20,13.42,남향,2024-06-01T00:00:00,37.519259,127.047433,남향 풀옵션 내외관깨끗 청담초역세권 입주협의,"['10년이내', '역세권', '소형평수', '방한개']",1동,강남구청담동,,
